treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
Same,3,3,107,202,Buyer,133,108,,,,Manual,Replaced
Same,3,3,108,213,Seller,118,134,,,,Manual,Expired
Same,3,3,111,214,Buyer,103,100,,,,Manual,Expired
Same,3,3,112,207,Seller,103,110,110.0,202.0,116.0,Manual,Accepted
Same,3,3,115,212,Buyer,108,106,106.0,205.0,120.0,Manual,Accepted
Same,3,3,116,202,Buyer,133,110,110.0,207.0,116.0,Manual,Replaced
Same,3,3,120,205,Seller,98,105,106.0,212.0,120.0,Manual,Replaced
Same,3,3,120,195,Seller,73,105,,,,Manual,Replaced
Same,3,3,125,213,Seller,118,133,,,,Manual,Expired
Same,3,3,129,195,Seller,73,105,,,,Manual,Expired
Same,3,4,4,208,Buyer,118,110,,,,Manual,Expired
Same,3,4,4,207,Seller,103,118,,,,Manual,Expired
Same,3,4,5,213,Seller,118,133,,,,Manual,Replaced
Same,3,4,7,209,Seller,108,120,,,,Manual,Replaced
Same,3,4,7,210,Buyer,113,111,,,,Manual,Replaced
Same,3,4,7,211,Seller,113,115,,,,Manual,Expired
Same,3,4,7,195,Seller,73,149,,,,Manual,Expired
Same,3,4,7,196,Buyer,148,75,,,,Manual,Expired
Same,3,4,8,197,Seller,78,115,,,,Manual,Expired
Same,3,4,8,198,Buyer,143,110,,,,Manual,Expired
Same,3,4,8,205,Seller,98,115,,,,Manual,Expired
Same,3,4,8,199,Seller,83,120,,,,Manual,Replaced
Same,3,4,10,212,Buyer,108,105,,,,Manual,Expired
Same,3,4,10,203,Seller,93,116,,,,Manual,Replaced
Same,3,4,11,213,Seller,118,156,,,,Manual,Replaced
Same,3,4,11,210,Buyer,113,111,111.0,199.0,14.0,Manual,Accepted
Same,3,4,11,214,Buyer,103,100,,,,Manual,Expired
Same,3,4,12,209,Seller,108,118,,,,Manual,Replaced
Same,3,4,14,199,Seller,83,110,111.0,210.0,14.0,Manual,Replaced
Same,3,4,15,203,Seller,93,114,,,,Manual,Replaced
Same,3,4,18,207,Seller,103,115,,,,Manual,Expired
Same,3,4,19,209,Seller,108,110,,,,Manual,Expired
Same,3,4,20,208,Buyer,118,101,101.0,195.0,23.0,Manual,Accepted
Same,3,4,21,213,Seller,118,133,,,,Manual,Expired
Same,3,4,21,203,Seller,93,112,,,,Manual,Replaced
Same,3,4,22,197,Seller,78,110,,,,Manual,Replaced
Same,3,4,23,212,Buyer,108,80,,,,Manual,Replaced
Same,3,4,23,195,Seller,73,100,101.0,208.0,23.0,Manual,Replaced
Same,3,4,23,196,Buyer,148,99,,,,Manual,Expired
Same,3,4,23,214,Buyer,103,100,100.0,197.0,29.0,Manual,Accepted
Same,3,4,29,203,Seller,93,115,,,,Manual,Replaced
Same,3,4,29,207,Seller,103,110,110.0,198.0,29.0,Manual,Accepted
Same,3,4,29,197,Seller,78,100,100.0,214.0,29.0,Manual,Replaced
Same,3,4,29,198,Buyer,143,115,110.0,207.0,29.0,Manual,Replaced
Same,3,4,30,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,30,212,Buyer,108,95,,,,Manual,Replaced
Same,3,4,33,196,Buyer,148,99,,,,Manual,Replaced
Same,3,4,34,202,Buyer,133,95,,,,Manual,Replaced
Same,3,4,34,213,Seller,118,144,,,,Manual,Replaced
Same,3,4,35,212,Buyer,108,95,,,,Manual,Replaced
Same,3,4,35,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,36,203,Seller,93,115,,,,Manual,Replaced
Same,3,4,36,205,Seller,98,109,,,,Manual,Expired
Same,3,4,39,212,Buyer,108,95,,,,Manual,Replaced
Same,3,4,39,203,Seller,93,109,,,,Manual,Replaced
Same,3,4,40,196,Buyer,148,99,,,,Manual,Replaced
Same,3,4,41,213,Seller,118,145,,,,Manual,Replaced
Same,3,4,41,202,Buyer,133,100,,,,Manual,Expired
Same,3,4,43,212,Buyer,108,95,,,,Manual,Replaced
Same,3,4,43,211,Seller,113,116,,,,Manual,Expired
Same,3,4,45,209,Seller,108,109,,,,Manual,Replaced
Same,3,4,45,203,Seller,93,109,,,,Manual,Replaced
Same,3,4,45,212,Buyer,108,95,,,,Manual,Replaced
Same,3,4,46,196,Buyer,148,104,,,,Manual,Replaced
Same,3,4,47,213,Seller,118,134,,,,Manual,Replaced
Same,3,4,48,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,48,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,49,203,Seller,93,109,,,,Manual,Replaced
Same,3,4,52,203,Seller,93,109,,,,Manual,Replaced
Same,3,4,53,196,Buyer,148,99,,,,Manual,Replaced
Same,3,4,53,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,53,213,Seller,118,145,,,,Manual,Replaced
Same,3,4,54,202,Buyer,133,100,,,,Manual,Expired
Same,3,4,56,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,57,209,Seller,108,109,,,,Manual,Expired
Same,3,4,58,196,Buyer,148,104,,,,Manual,Replaced
Same,3,4,58,203,Seller,93,109,,,,Manual,Replaced
Same,3,4,59,211,Seller,113,115,,,,Manual,Expired
Same,3,4,60,213,Seller,118,144,,,,Manual,Replaced
Same,3,4,61,212,Buyer,108,99,,,,Manual,Replaced
Same,3,4,62,205,Seller,98,108,,,,Manual,Expired
Same,3,4,63,203,Seller,93,111,,,,Manual,Replaced
Same,3,4,64,196,Buyer,148,100,,,,Manual,Replaced
Same,3,4,65,212,Buyer,108,98,,,,Manual,Replaced
Same,3,4,66,203,Seller,93,111,,,,Manual,Replaced
Same,3,4,67,213,Seller,118,135,,,,Manual,Replaced
Same,3,4,68,203,Seller,93,111,,,,Manual,Replaced
Same,3,4,69,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,69,212,Buyer,108,98,,,,Manual,Replaced
Same,3,4,71,196,Buyer,148,99,,,,Manual,Replaced
Same,3,4,72,203,Seller,93,109,,,,Manual,Replaced
Same,3,4,73,213,Seller,118,145,,,,Manual,Replaced
Same,3,4,76,212,Buyer,108,97,,,,Manual,Replaced
Same,3,4,76,203,Seller,93,108,,,,Manual,Replaced
Same,3,4,77,209,Seller,108,110,,,,Manual,Expired
Same,3,4,77,202,Buyer,133,101,,,,Manual,Expired
Same,3,4,77,205,Seller,98,108,,,,Manual,Expired
Same,3,4,78,196,Buyer,148,104,,,,Manual,Replaced
Same,3,4,81,212,Buyer,108,97,,,,Manual,Replaced
Same,3,4,81,203,Seller,93,105,105.0,196.0,85.0,Manual,Accepted
Same,3,4,82,213,Seller,118,166,,,,Manual,Replaced
Same,3,4,83,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,84,211,Seller,113,120,,,,Manual,Expired
Same,3,4,85,196,Buyer,148,108,105.0,203.0,85.0,Manual,Replaced
Same,3,4,89,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,90,202,Buyer,133,101,,,,Manual,Replaced
Same,3,4,90,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,91,213,Seller,118,144,,,,Manual,Expired
Same,3,4,93,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,97,209,Seller,108,109,,,,Manual,Replaced
Same,3,4,98,212,Buyer,108,96,,,,Manual,Replaced
Same,3,4,99,202,Buyer,133,102,,,,Manual,Replaced
Same,3,4,101,213,Seller,118,125,,,,Manual,Replaced
Same,3,4,103,212,Buyer,108,96,,,,Manual,Expired
Same,3,4,104,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,105,202,Buyer,133,102,,,,Manual,Expired
Same,3,4,106,205,Seller,98,105,,,,Manual,Expired
Same,3,4,114,209,Seller,108,110,,,,Manual,Replaced
Same,3,4,115,213,Seller,118,145,,,,Manual,Expired
Same,3,4,115,209,Seller,108,109,,,,Manual,Replaced
Same,3,4,119,212,Buyer,108,105,,,,Manual,Expired
Same,3,4,121,202,Buyer,133,102,,,,Manual,Expired
Same,3,4,124,209,Seller,108,109,,,,Manual,Expired
Same,3,4,125,211,Seller,113,115,,,,Manual,Expired
Same,3,4,126,213,Seller,118,145,,,,Manual,Replaced
Same,3,4,129,212,Buyer,108,105,,,,Manual,Expired
Same,3,5,3,210,Buyer,113,75,,,,Manual,Expired
Same,3,5,5,213,Seller,118,135,,,,Manual,Expired
Same,3,5,5,207,Seller,103,125,,,,Manual,Expired
Same,3,5,7,199,Seller,83,117,,,,Manual,Replaced
Same,3,5,7,198,Buyer,143,105,105.0,199.0,15.0,Manual,Accepted
Same,3,5,7,212,Buyer,108,105,105.0,203.0,9.0,Manual,Accepted
Same,3,5,7,195,Seller,73,117,,,,Manual,Expired
Same,3,5,7,205,Seller,98,106,,,,Manual,Expired
Same,3,5,8,202,Buyer,133,105,,,,Manual,Expired
Same,3,5,8,197,Seller,78,120,,,,Manual,Replaced
Same,3,5,9,203,Seller,93,100,105.0,212.0,9.0,Manual,Replaced
Same,3,5,10,196,Buyer,148,85,,,,Manual,Replaced
Same,3,5,15,199,Seller,83,102,105.0,198.0,15.0,Manual,Replaced
Same,3,5,15,208,Buyer,118,101,,,,Manual,Replaced
Same,3,5,19,207,Seller,103,125,,,,Manual,Expired
Same,3,5,19,211,Seller,113,140,,,,Manual,Expired
Same,3,5,19,196,Buyer,148,85,,,,Manual,Expired
Same,3,5,19,213,Seller,118,134,,,,Manual,Expired
Same,3,5,19,197,Seller,78,107,,,,Manual,Expired
Same,3,5,21,208,Buyer,118,101,,,,Manual,Replaced
Same,3,5,21,202,Buyer,133,105,105.0,195.0,24.0,Manual,Accepted
Same,3,5,22,210,Buyer,113,100,,,,Manual,Replaced
Same,3,5,24,195,Seller,73,105,105.0,202.0,24.0,Manual,Replaced
Same,3,5,30,209,Seller,108,110,,,,Manual,Expired
Same,3,5,30,213,Seller,118,156,,,,Manual,Replaced
Same,3,5,30,208,Buyer,118,99,,,,Manual,Replaced
Same,3,5,31,210,Buyer,113,101,,,,Manual,Replaced
Same,3,5,31,196,Buyer,148,88,,,,Manual,Replaced
Same,3,5,32,211,Seller,113,115,,,,Manual,Expired
Same,3,5,32,207,Seller,103,125,,,,Manual,Expired
Same,3,5,33,205,Seller,98,105,,,,Manual,Expired
Same,3,5,34,210,Buyer,113,101,,,,Manual,Replaced
Same,3,5,34,197,Seller,78,106,,,,Manual,Replaced
Same,3,5,35,208,Buyer,118,102,,,,Manual,Replaced
Same,3,5,38,213,Seller,118,134,,,,Manual,Replaced
Same,3,5,39,210,Buyer,113,103,,,,Manual,Replaced
Same,3,5,40,209,Seller,108,110,,,,Manual,Replaced
Same,3,5,40,196,Buyer,148,88,,,,Manual,Replaced
Same,3,5,41,208,Buyer,118,102,,,,Manual,Replaced
Same,3,5,42,197,Seller,78,110,,,,Manual,Replaced
Same,3,5,43,210,Buyer,113,103,,,,Manual,Replaced
Same,3,5,46,210,Buyer,113,103,,,,Manual,Replaced
Same,3,5,46,211,Seller,113,130,,,,Manual,Expired
Same,3,5,47,209,Seller,108,115,,,,Manual,Replaced
Same,3,5,47,207,Seller,103,112,,,,Manual,Expired
Same,3,5,47,213,Seller,118,134,,,,Manual,Expired
Same,3,5,48,208,Buyer,118,104,,,,Manual,Expired
Same,3,5,49,196,Buyer,148,88,,,,Manual,Replaced
Same,3,5,49,210,Buyer,113,105,105.0,205.0,52.0,Manual,Accepted
Same,3,5,51,197,Seller,78,109,,,,Manual,Replaced
Same,3,5,52,205,Seller,98,105,105.0,210.0,52.0,Manual,Replaced
Same,3,5,53,209,Seller,108,110,,,,Manual,Replaced
Same,3,5,58,209,Seller,108,109,,,,Manual,Replaced
Same,3,5,58,207,Seller,103,110,,,,Manual,Replaced
Same,3,5,59,213,Seller,118,153,,,,Manual,Replaced
Same,3,5,59,196,Buyer,148,89,,,,Manual,Replaced
Same,3,5,59,208,Buyer,118,101,,,,Manual,Replaced
Same,3,5,59,197,Seller,78,104,,,,Manual,Expired
Same,3,5,63,207,Seller,103,110,,,,Manual,Replaced
Same,3,5,65,208,Buyer,118,101,,,,Manual,Replaced
Same,3,5,67,209,Seller,108,109,,,,Manual,Expired
Same,3,5,68,213,Seller,118,127,,,,Manual,Replaced
Same,3,5,68,211,Seller,113,120,,,,Manual,Expired
Same,3,5,68,196,Buyer,148,103,103.0,197.0,72.0,Manual,Accepted
Same,3,5,69,207,Seller,103,111,,,,Manual,Replaced
Same,3,5,70,208,Buyer,118,101,,,,Manual,Replaced
Same,3,5,72,197,Seller,78,103,103.0,196.0,72.0,Manual,Replaced
Same,3,5,78,213,Seller,118,133,,,,Manual,Replaced
Same,3,5,78,208,Buyer,118,101,,,,Manual,Replaced
Same,3,5,78,207,Seller,103,112,,,,Manual,Replaced
Same,3,5,82,211,Seller,113,115,,,,Manual,Expired
Same,3,5,83,208,Buyer,118,102,,,,Manual,Replaced
Same,3,5,84,213,Seller,118,143,,,,Manual,Expired
Same,3,5,86,209,Seller,108,110,,,,Manual,Replaced
Same,3,5,86,207,Seller,103,114,,,,Manual,Replaced
Same,3,5,88,208,Buyer,118,103,,,,Manual,Expired
Same,3,5,93,209,Seller,108,109,,,,Manual,Replaced
Same,3,5,93,207,Seller,103,114,,,,Manual,Expired
Same,3,5,97,213,Seller,118,143,,,,Manual,Replaced
Same,3,5,104,211,Seller,113,120,,,,Manual,Expired
Same,3,5,104,209,Seller,108,1110,,,,Manual,Replaced
Same,3,5,104,208,Buyer,118,104,,,,Manual,Replaced
Same,3,5,105,207,Seller,103,110,,,,Manual,Replaced
Same,3,5,105,213,Seller,118,144,,,,Manual,Replaced
Same,3,5,107,209,Seller,108,110,,,,Manual,Expired
Same,3,5,110,208,Buyer,118,105,,,,Manual,Expired
Same,3,5,111,207,Seller,103,110,,,,Manual,Expired
Same,3,5,114,213,Seller,118,124,,,,Manual,Expired
Same,3,5,122,209,Seller,108,109,,,,Manual,Expired
Same,3,5,123,207,Seller,103,109,,,,Manual,Replaced
Same,3,5,124,213,Seller,118,134,,,,Manual,Expired
Same,3,5,124,208,Buyer,118,106,,,,Manual,Expired
Same,3,5,128,207,Seller,103,108,,,,Manual,Expired
Same,3,5,130,214,Buyer,103,102,,,,Manual,Expired
Same,3,6,5,210,Buyer,113,70,,,,Manual,Expired
Same,3,6,9,209,Seller,108,115,,,,Manual,Expired
Same,3,6,9,205,Seller,98,105,105.0,198.0,16.0,Manual,Accepted
Same,3,6,9,213,Seller,118,134,,,,Manual,Expired
Same,3,6,9,199,Seller,83,113,,,,Manual,Expired
Same,3,6,15,210,Buyer,113,75,,,,Manual,Expired
Same,3,6,15,211,Seller,113,115,,,,Manual,Expired
Same,3,6,16,212,Buyer,108,102,,,,Manual,Expired
Same,3,6,16,198,Buyer,143,110,105.0,205.0,16.0,Manual,Replaced
Same,3,6,16,195,Seller,73,114,,,,Manual,Expired
Same,3,6,16,214,Buyer,103,102,102.0,199.0,24.0,Manual,Accepted
Same,3,6,16,207,Seller,103,111,,,,Manual,Replaced
Same,3,6,16,203,Seller,93,115,,,,Manual,Replaced
Same,3,6,19,196,Buyer,148,25,,,,Manual,Replaced
Same,3,6,23,203,Seller,93,114,,,,Manual,Replaced
Same,3,6,24,209,Seller,108,110,,,,Manual,Replaced
Same,3,6,24,207,Seller,103,110,110.0,208.0,24.0,Manual,Accepted
Same,3,6,24,208,Buyer,118,110,110.0,207.0,24.0,Manual,Replaced
Same,3,6,24,199,Seller,83,102,102.0,214.0,24.0,Manual,Replaced
Same,3,6,28,210,Buyer,113,80,,,,Manual,Replaced
Same,3,6,28,196,Buyer,148,35,,,,Manual,Expired
Same,3,6,29,195,Seller,73,104,,,,Manual,Expired
Same,3,6,29,203,Seller,93,115,,,,Manual,Replaced
Same,3,6,29,213,Seller,118,134,,,,Manual,Expired
Same,3,6,30,212,Buyer,108,102,102.0,197.0,31.0,Manual,Accepted
Same,3,6,31,197,Seller,78,101,102.0,212.0,31.0,Manual,Replaced
Same,3,6,33,209,Seller,108,110,,,,Manual,Replaced
Same,3,6,33,210,Buyer,113,90,,,,Manual,Replaced
Same,3,6,35,211,Seller,113,115,,,,Manual,Expired
Same,3,6,35,203,Seller,93,108,,,,Manual,Replaced
Same,3,6,38,202,Buyer,133,100,,,,Manual,Replaced
Same,3,6,40,196,Buyer,148,85,,,,Manual,Replaced
Same,3,6,41,209,Seller,108,109,,,,Manual,Expired
Same,3,6,42,210,Buyer,113,101,,,,Manual,Replaced
Same,3,6,42,213,Seller,118,134,,,,Manual,Replaced
Same,3,6,42,195,Seller,73,104,,,,Manual,Expired
Same,3,6,42,203,Seller,93,108,,,,Manual,Replaced
Same,3,6,44,202,Buyer,133,101,,,,Manual,Replaced
Same,3,6,46,210,Buyer,113,102,,,,Manual,Replaced
Same,3,6,47,196,Buyer,148,65,,,,Manual,Replaced
Same,3,6,48,213,Seller,118,134,,,,Manual,Replaced
Same,3,6,49,211,Seller,113,115,,,,Manual,Replaced
Same,3,6,50,210,Buyer,113,103,,,,Manual,Replaced
Same,3,6,50,202,Buyer,133,103,,,,Manual,Expired
Same,3,6,51,203,Seller,93,199,,,,Manual,Replaced
Same,3,6,53,210,Buyer,113,103,,,,Manual,Replaced
Same,3,6,53,213,Seller,118,144,,,,Manual,Replaced
Same,3,6,54,195,Seller,73,110,,,,Manual,Replaced
Same,3,6,54,209,Seller,108,110,,,,Manual,Expired
Same,3,6,56,210,Buyer,113,105,,,,Manual,Replaced
Same,3,6,56,196,Buyer,148,88,,,,Manual,Expired
Same,3,6,56,211,Seller,113,115,,,,Manual,Replaced
Same,3,6,57,203,Seller,93,199,,,,Manual,Replaced
Same,3,6,58,210,Buyer,113,106,106.0,195.0,61.0,Manual,Accepted
Same,3,6,59,213,Seller,118,145,,,,Manual,Expired
Same,3,6,61,195,Seller,73,105,106.0,210.0,61.0,Manual,Replaced
Same,3,6,62,211,Seller,113,115,,,,Manual,Expired
Same,3,6,65,203,Seller,93,150,,,,Manual,Replaced
Same,3,6,65,202,Buyer,133,105,,,,Manual,Replaced
Same,3,6,67,209,Seller,108,110,,,,Manual,Expired
Same,3,6,68,196,Buyer,148,100,,,,Manual,Replaced
Same,3,6,69,213,Seller,118,143,,,,Manual,Replaced
Same,3,6,70,203,Seller,93,150,,,,Manual,Replaced
Same,3,6,73,196,Buyer,148,99,,,,Manual,Replaced
Same,3,6,74,202,Buyer,133,106,,,,Manual,Replaced
Same,3,6,77,213,Seller,118,145,,,,Manual,Replaced
Same,3,6,77,203,Seller,93,110,,,,Manual,Replaced
Same,3,6,80,209,Seller,108,109,,,,Manual,Replaced
Same,3,6,80,211,Seller,113,115,,,,Manual,Expired
Same,3,6,81,196,Buyer,148,85,,,,Manual,Replaced
Same,3,6,83,202,Buyer,133,105,105.0,203.0,83.0,Manual,Accepted
Same,3,6,83,213,Seller,118,156,,,,Manual,Replaced
Same,3,6,83,203,Seller,93,105,105.0,202.0,83.0,Manual,Replaced
Same,3,6,89,196,Buyer,148,85,,,,Manual,Replaced
Same,3,6,89,209,Seller,108,109,,,,Manual,Replaced
Same,3,6,90,213,Seller,118,158,,,,Manual,Replaced
Same,3,6,95,213,Seller,118,166,,,,Manual,Replaced
Same,3,6,96,196,Buyer,148,85,,,,Manual,Replaced
Same,3,6,96,209,Seller,108,110,,,,Manual,Replaced
Same,3,6,101,213,Seller,118,167,,,,Manual,Replaced
Same,3,6,102,196,Buyer,148,85,,,,Manual,Replaced
Same,3,6,103,209,Seller,108,110,,,,Manual,Expired
Same,3,6,106,213,Seller,118,166,,,,Manual,Replaced
Same,3,6,111,213,Seller,118,145,,,,Manual,Replaced
Same,3,6,111,196,Buyer,148,90,,,,Manual,Replaced
Same,3,6,111,211,Seller,113,115,,,,Manual,Expired
Same,3,6,117,213,Seller,118,147,,,,Manual,Replaced
Same,3,6,118,196,Buyer,148,100,,,,Manual,Replaced
Same,3,6,125,213,Seller,118,167,,,,Manual,Replaced
Same,3,6,127,196,Buyer,148,104,,,,Manual,Replaced
Same,3,6,128,209,Seller,108,108,,,,Manual,Expired
Same,3,6,130,213,Seller,118,166,,,,Manual,Expired
Same,3,6,132,196,Buyer,148,106,,,,Manual,Expired
Same,3,7,4,210,Buyer,113,50,,,,Manual,Replaced
Same,3,7,5,213,Seller,118,133,,,,Manual,Replaced
Same,3,7,9,199,Seller,83,112,,,,Manual,Replaced
Same,3,7,9,211,Seller,113,115,,,,Manual,Expired
Same,3,7,9,195,Seller,73,106,,,,Manual,Expired
Same,3,7,9,197,Seller,78,108,,,,Manual,Expired
Same,3,7,9,205,Seller,98,105,,,,Manual,Expired
Same,3,7,10,214,Buyer,103,102,,,,Manual,Expired
Same,3,7,10,196,Buyer,148,25,,,,Manual,Replaced
Same,3,7,11,210,Buyer,113,55,,,,Manual,Replaced
Same,3,7,12,208,Buyer,118,101,,,,Manual,Expired
Same,3,7,14,203,Seller,93,105,,,,Manual,Replaced
Same,3,7,14,210,Buyer,113,103,103.0,199.0,16.0,Manual,Accepted
Same,3,7,15,213,Seller,118,144,,,,Manual,Expired
Same,3,7,16,199,Seller,83,100,103.0,210.0,16.0,Manual,Replaced
Same,3,7,17,196,Buyer,148,85,,,,Manual,Replaced
Same,3,7,21,203,Seller,93,105,,,,Manual,Expired
Same,3,7,22,214,Buyer,103,102,,,,Manual,Replaced
Same,3,7,23,195,Seller,73,104,,,,Manual,Expired
Same,3,7,23,212,Buyer,108,90,,,,Manual,Expired
Same,3,7,23,196,Buyer,148,85,,,,Manual,Expired
Same,3,7,25,205,Seller,98,105,,,,Manual,Expired
Same,3,7,26,197,Seller,78,105,105.0,212.0,36.0,Manual,Accepted
Same,3,7,26,213,Seller,118,144,,,,Manual,Replaced
Same,3,7,27,211,Seller,113,115,,,,Manual,Expired
Same,3,7,29,202,Buyer,133,103,,,,Manual,Expired
Same,3,7,29,209,Seller,108,109,,,,Manual,Replaced
Same,3,7,29,214,Buyer,103,102,,,,Manual,Replaced
Same,3,7,32,213,Seller,118,134,,,,Manual,Replaced
Same,3,7,35,212,Buyer,108,105,105.0,197.0,36.0,Manual,Replaced
Same,3,7,37,209,Seller,108,110,,,,Manual,Replaced
Same,3,7,37,195,Seller,73,106,,,,Manual,Expired
Same,3,7,37,213,Seller,118,144,,,,Manual,Replaced
Same,3,7,38,214,Buyer,103,102,,,,Manual,Expired
Same,3,7,38,203,Seller,93,105,,,,Manual,Replaced
Same,3,7,39,196,Buyer,148,99,,,,Manual,Replaced
Same,3,7,45,208,Buyer,118,101,,,,Manual,Replaced
Same,3,7,45,203,Seller,93,108,,,,Manual,Replaced
Same,3,7,46,209,Seller,108,109,,,,Manual,Replaced
Same,3,7,46,213,Seller,118,144,,,,Manual,Expired
Same,3,7,46,196,Buyer,148,102,,,,Manual,Replaced
Same,3,7,47,205,Seller,98,105,105.0,198.0,49.0,Manual,Accepted
Same,3,7,48,203,Seller,93,107,,,,Manual,Replaced
Same,3,7,48,202,Buyer,133,103,,,,Manual,Expired
Same,3,7,49,198,Buyer,143,105,105.0,205.0,49.0,Manual,Replaced
Same,3,7,52,195,Seller,73,107,,,,Manual,Replaced
Same,3,7,54,208,Buyer,118,101,,,,Manual,Replaced
Same,3,7,54,196,Buyer,148,104,,,,Manual,Replaced
Same,3,7,55,209,Seller,108,109,,,,Manual,Expired
Same,3,7,56,213,Seller,118,133,,,,Manual,Replaced
Same,3,7,57,203,Seller,93,105,,,,Manual,Expired
Same,3,7,60,195,Seller,73,107,,,,Manual,Expired
Same,3,7,60,208,Buyer,118,102,,,,Manual,Expired
Same,3,7,61,196,Buyer,148,103,,,,Manual,Expired
Same,3,7,64,202,Buyer,133,104,,,,Manual,Expired
Same,3,7,65,213,Seller,118,145,,,,Manual,Replaced
Same,3,7,66,207,Seller,103,115,,,,Manual,Expired
Same,3,7,69,211,Seller,113,115,,,,Manual,Expired
Same,3,7,71,195,Seller,73,110,,,,Manual,Expired
Same,3,7,72,196,Buyer,148,102,102.0,203.0,75.0,Manual,Accepted
Same,3,7,72,203,Seller,93,105,,,,Manual,Replaced
Same,3,7,73,213,Seller,118,134,,,,Manual,Replaced
Same,3,7,75,203,Seller,93,101,102.0,196.0,75.0,Manual,Replaced
Same,3,7,78,207,Seller,103,110,,,,Manual,Replaced
Same,3,7,79,208,Buyer,118,102,,,,Manual,Replaced
Same,3,7,79,202,Buyer,133,100,,,,Manual,Replaced
Same,3,7,80,209,Seller,108,109,,,,Manual,Expired
Same,3,7,81,213,Seller,118,154,,,,Manual,Replaced
Same,3,7,83,195,Seller,73,104,104.0,208.0,86.0,Manual,Accepted
Same,3,7,83,208,Buyer,118,103,,,,Manual,Replaced
Same,3,7,85,207,Seller,103,110,,,,Manual,Replaced
Same,3,7,86,208,Buyer,118,104,104.0,195.0,86.0,Manual,Replaced
Same,3,7,86,202,Buyer,133,104,,,,Manual,Replaced
Same,3,7,90,213,Seller,118,125,,,,Manual,Replaced
Same,3,7,90,207,Seller,103,110,,,,Manual,Replaced
Same,3,7,92,202,Buyer,133,104,,,,Manual,Replaced
Same,3,7,94,207,Seller,103,110,,,,Manual,Replaced
Same,3,7,94,209,Seller,108,109,,,,Manual,Expired
Same,3,7,96,213,Seller,118,134,,,,Manual,Replaced
Same,3,7,97,207,Seller,103,110,,,,Manual,Replaced
Same,3,7,99,202,Buyer,133,105,,,,Manual,Replaced
Same,3,7,101,207,Seller,103,111,,,,Manual,Replaced
Same,3,7,102,213,Seller,118,134,,,,Manual,Replaced
Same,3,7,104,209,Seller,108,109,,,,Manual,Replaced
Same,3,7,106,202,Buyer,133,105,,,,Manual,Replaced
Same,3,7,106,207,Seller,103,110,,,,Manual,Replaced
Same,3,7,110,207,Seller,103,109,,,,Manual,Replaced
Same,3,7,111,213,Seller,118,135,,,,Manual,Replaced
Same,3,7,112,211,Seller,113,115,,,,Manual,Expired
Same,3,7,113,209,Seller,108,109,109.0,202.0,119.0,Manual,Accepted
Same,3,7,113,202,Buyer,133,108,,,,Manual,Replaced
Same,3,7,116,207,Seller,103,109,,,,Manual,Expired
Same,3,7,117,213,Seller,118,145,,,,Manual,Expired
Same,3,7,119,202,Buyer,133,110,109.0,209.0,119.0,Manual,Replaced
Same,3,7,129,213,Seller,118,145,,,,Manual,Expired
Same,3,7,130,207,Seller,103,109,,,,Manual,Expired
Same,3,8,3,210,Buyer,113,90,,,,Manual,Replaced
Same,3,8,4,209,Seller,108,110,,,,Manual,Expired
Same,3,8,4,199,Seller,83,103,103.0,202.0,5.0,Manual,Accepted
Same,3,8,4,212,Buyer,108,101,,,,Manual,Expired
Same,3,8,4,207,Seller,103,110,,,,Manual,Expired
Same,3,8,5,202,Buyer,133,105,103.0,199.0,5.0,Manual,Replaced
Same,3,8,6,205,Seller,98,105,105.0,210.0,7.0,Manual,Accepted
Same,3,8,6,213,Seller,118,145,,,,Manual,Expired
Same,3,8,7,210,Buyer,113,105,105.0,205.0,7.0,Manual,Replaced
Same,3,8,8,211,Seller,113,115,,,,Manual,Expired
Same,3,8,9,198,Buyer,143,99,,,,Manual,Replaced
Same,3,8,9,196,Buyer,148,75,,,,Manual,Replaced
Same,3,8,9,195,Seller,73,111,,,,Manual,Expired
Same,3,8,15,209,Seller,108,110,,,,Manual,Replaced
Same,3,8,15,212,Buyer,108,101,,,,Manual,Replaced
Same,3,8,15,208,Buyer,118,104,,,,Manual,Replaced
Same,3,8,16,198,Buyer,143,99,,,,Manual,Replaced
Same,3,8,16,196,Buyer,148,75,,,,Manual,Replaced
Same,3,8,16,197,Seller,78,109,,,,Manual,Replaced
Same,3,8,16,213,Seller,118,145,,,,Manual,Replaced
Same,3,8,17,207,Seller,103,109,,,,Manual,Replaced
Same,3,8,20,208,Buyer,118,105,,,,Manual,Replaced
Same,3,8,20,195,Seller,73,108,,,,Manual,Expired
Same,3,8,22,209,Seller,108,110,,,,Manual,Expired
Same,3,8,22,196,Buyer,148,75,,,,Manual,Replaced
